client_hash_id,content_hash_id,impressions,avg_position,ctr,position_tier,tier_avg_ctr,baseline_action_score,reason_code,action
client_a80fca3f171ed1de,content_046fc480045b88f5,83788.0,7.289152302466172,7.160929966104931e-05,top10,0.003354027530372355,275.02725871483887,low_ctr_visible_page,review_title_and_meta
client_a80fca3f171ed1de,content_9540d884af3e41fd,82376.0,7.7943950494359555,0.00013353403904049722,top10,0.003354027530372355,265.2913718419531,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_425715547c6a3ea8,71513.0,6.395690558449798,4.195041460993106e-05,top10,0.003354027530372355,236.8565707795182,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_306bc78dff1eb683,80821.0,1.4886041410369324,0.0004330557652095371,top10,0.003354027530372355,236.0758590322241,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_e578ac84778da489,117764.0,4.124146101992234,0.0013841241805645189,top10,0.003354027530372355,231.98369808676998,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_36fc1ee501ec072d,73135.0,6.457292180175846,0.00021877350105968416,top10,0.003354027530372355,229.29680343378217,low_ctr_visible_page,review_title_and_meta
client_e5c2aa26a8598242,content_4977e90c4d93cf9f,73862.0,7.399240542604117,0.0003790853212748098,top10,0.003354027530372355,219.73518144836288,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_9ef3d7516483e665,89229.0,2.481595661201132,0.0010310549260890518,top10,0.003354027530372355,207.27652250759485,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_9c057b66c30a3abb,83834.0,11.195378991679773,1.1928334565927905e-05,11-20,0.002390199791471674,199.38000931823632,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_33d31496fca9665e,79484.0,5.213313736246245,0.0008932615369130894,top10,0.003354027530372355,195.59152422411626,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_c46df0fa61530d86,70398.0,1.556257948088823,0.0005966078581777891,top10,0.003354027530372355,194.11683008315305,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_77276ad7a26f4905,116707.0,3.9174678877064837,0.001713693266042311,top10,0.003354027530372355,191.43849098716643,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_945d6ff91386c817,58278.0,6.14915057554823,8.579566903462714e-05,top10,0.003354027530372355,190.4660164150401,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_1642f339bd6e7c8d,65330.0,3.693394791097901,0.0005204347160569417,top10,0.003354027530372355,185.11861855922592,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_fc67675904376267,60172.0,2.261302831361545,0.0002991424582862461,top10,0.003354027530372355,183.81854455756533,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_132dcd40faff1dc2,83651.0,4.753431242006207,0.0011595796822512583,top10,0.003354027530372355,183.56775694317784,low_ctr_visible_page,review_title_and_meta
client_20259bd6705d81d4,content_a2a286258ce3f1f8,67703.0,3.833865265325012,0.0006646677399819801,top10,0.003354027530372355,182.07772588879953,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_e9f2d0579387d3c3,73503.0,5.452586040717042,0.0008979225337741317,top10,0.003354027530372355,180.53108556495917,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_95ff62babbfac9c7,122857.0,4.529104398226993,0.0019046533775039273,top10,0.003354027530372355,178.0657602989564,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_895d440b9d28c9e1,74063.0,5.569462258620714,0.0009586433171759178,top10,0.003354027530372355,177.40934098196772,low_ctr_visible_page,review_title_and_meta
client_20259bd6705d81d4,content_0adb360f9005b515,73165.0,9.954726876914943,0.0009294061368140505,top10,0.003354027530372355,177.39742425969334,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_f352b7cfd0b2f434,136098.0,3.26812666929929,0.0021087745595085895,top10,0.003354027530372355,169.47643882861672,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_9b650e36b3f48153,65165.0,5.928872731339316,0.0007672830507174097,top10,0.003354027530372355,168.56520401671452,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_1bb7d17cac7f6b78,55406.0,5.359009191388616,0.000360971735913078,top10,0.003354027530372355,165.8332493478107,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_cf651123f1085418,101363.0,6.318623593931002,0.0017264682379171887,top10,0.003354027530372355,164.974292561133,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_45be1a7ea8833f6a,63730.0,3.794223008959319,0.0007845598619174643,top10,0.003354027530372355,163.75217451063017,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_3be053e63ab11ad4,64519.0,6.37674655082777,0.000852462065438088,top10,0.003354027530372355,161.39850223209396,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_beca9fe60e659478,63497.0,4.9032402386032015,0.0008189363277005213,top10,0.003354027530372355,160.9706860960534,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_bb2a9972810ddd72,53805.0,4.456736331082962,0.0004088839327200074,top10,0.003354027530372355,158.46345127168456,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_b2b85c287474668d,65304.0,1.5417016349024892,0.0009340928580178856,top10,0.003354027530372355,158.03141384343627,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_37a6fac676c8cebb,48049.0,4.4068594878294665,8.324835064205291e-05,top10,0.003354027530372355,157.15766880686127,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_471d9cabce329a66,164885.0,4.656030426459355,0.00240167389392607,top10,0.003354027530372355,157.0288293454457,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_73d58f8038e3c431,72998.0,3.8843002559798454,0.0012329104906983752,top10,0.003354027530372355,154.83730166212118,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_21309e9a83c83653,103187.0,4.972998238614168,0.0018606995067208078,top10,0.003354027530372355,154.09203877653218,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_2aac65d27ccd9f91,54882.0,4.25232313730347,0.0005466273095003826,top10,0.003354027530372355,154.07573892189558,low_ctr_visible_page,review_title_and_meta
client_23a62021009f63c4,content_f6723f0229e1bfdc,69822.0,15.766690604276011,0.00018618773452493484,11-20,0.002390199791471674,153.88852984013525,low_ctr_visible_page,review_title_and_meta
client_65de48885f4ef01b,content_62673eea26c31c17,57720.0,6.840768436837052,0.000744975744975745,top10,0.003354027530372355,150.59446905309233,low_ctr_visible_page,review_title_and_meta
client_23a62021009f63c4,content_bf078007df823490,44707.0,7.906249354361947,0.0,top10,0.003354027530372355,149.94850880035688,low_ctr_visible_page,review_title_and_meta
client_a80fca3f171ed1de,content_f0703fc6ae385591,63201.0,10.060534973125225,3.164506890713754e-05,11-20,0.002390199791471674,149.06301702080128,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_252aa5480bb1f8d7,66698.0,2.394123034550251,0.001124471498395754,top10,0.003354027530372355,148.70692822077532,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_f57f0a707cf46a0a,46781.0,6.8035852395974565,0.00019238579765289328,top10,0.003354027530372355,147.90476189834914,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_cf2264753938463b,46938.0,4.111066246640808,0.0002343516979845754,top10,0.003354027530372355,146.4313442206176,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_2e021ead8d8c7cf6,49157.0,8.018575747672466,0.0003865166710743129,top10,0.003354027530372355,145.87393131051385,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_6c1d7f4abcac1368,63517.0,4.579338687931612,0.001133554796353732,top10,0.003354027530372355,141.03776664666088,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_9111c7d2691be9ad,77152.0,6.51096270837291,0.0015553712152633762,top10,0.003354027530372355,138.76993202328794,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_300fd9ae188edb1d,50634.0,4.55603501761222,0.0006319864122921357,top10,0.003354027530372355,137.82782997287381,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_98b32c5435308a53,46724.0,4.9156474228058755,0.00040664326684359213,top10,0.003354027530372355,137.7135823291179,low_ctr_visible_page,review_title_and_meta
client_1a730cb2640a1abf,content_39e19a3ec2d95f9d,42185.0,9.099972113539568,9.482043380348465e-05,top10,0.003354027530372355,137.4896513687578,low_ctr_visible_page,review_title_and_meta
client_23a62021009f63c4,content_65c75874a23fca87,64935.0,13.571837028878072,0.0002772002772002772,11-20,0.002390199791471674,137.20762345921318,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_d30a67f972196ca1,46810.0,5.615195559000052,0.0004272591326639607,top10,0.003354027530372355,137.00202869672992,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_42fc517fdad17091,53634.0,4.852759459229509,0.0008017302457396428,top10,0.003354027530372355,136.8899125639909,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_198808ff9bf71188,48778.0,3.5646750300883663,0.0005740292754930501,top10,0.003354027530372355,135.60275487650273,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_e241d6415ac9e534,142304.0,3.276015508338738,0.0024103328086350346,top10,0.003354027530372355,134.29153368210763,low_ctr_visible_page,review_title_and_meta
client_fef1a8f436438636,content_fc0d3723ce5a9bba,48309.0,6.813801663023756,0.0006003022211182182,top10,0.003354027530372355,133.02971596475808,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_91d8af19d84c05a6,47200.0,5.894291166093147,0.0005720338983050847,top10,0.003354027530372355,131.31009943357515,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_09b05ffb4d7f6c8d,50007.0,8.894272807340993,0.0007398964145019697,top10,0.003354027530372355,130.72485471133035,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_0c5606abaaab3178,38865.0,5.6947643638097984,0.0,top10,0.003354027530372355,130.35427996792157,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_894c99c720d52854,41986.0,6.043156345858754,0.0002858095555661411,top10,0.003354027530372355,128.82219989021368,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_df79670545938b6b,57872.0,6.75553596912996,0.0011404478849875587,top10,0.003354027530372355,128.10428123770893,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_6a9c79f55413b447,73272.0,2.5501326156122994,0.0016104378207227863,top10,0.003354027530372355,127.75630520544318,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_29caed0f85034d5c,41655.0,5.063694979222917,0.0003120873844676509,top10,0.003354027530372355,126.71201677766045,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_abaf75df8fc88085,62223.0,6.754318113567241,0.0013178406698487698,top10,0.003354027530372355,126.69765502235904,low_ctr_visible_page,review_title_and_meta
client_1a730cb2640a1abf,content_d61fc394d10cba41,38000.0,2.7407444730341988,2.6315789473684212e-05,top10,0.003354027530372355,126.45304615414949,low_ctr_visible_page,review_title_and_meta
client_3197e6291363b4db,content_22588e765b93dfac,38813.0,7.742004561613728,0.00010305825367789143,top10,0.003354027530372355,126.17987053634222,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_c7df6bad4322cae5,42132.0,5.487152967874659,0.00037975885312826357,top10,0.003354027530372355,125.31188790964805,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_545bb6cc7081ded3,122905.0,2.615389892821791,0.002335136894349294,top10,0.003354027530372355,125.22675362041429,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_020dd5763c3e2cc8,58588.0,2.733957837136189,0.001228920598074691,top10,0.003354027530372355,124.50576494945552,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_490befd102960d43,60966.0,4.109356334207596,0.0013122068037922778,top10,0.003354027530372355,124.48164241668098,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_b3be04da93e2a210,45401.0,3.797761657666236,0.0006167265038215017,top10,0.003354027530372355,124.27620390643528,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_93aadc6eeccba7b8,71709.0,3.879044158989874,0.001631594360540518,top10,0.003354027530372355,123.5139601754712,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_f32f8f04bcfba3d0,40966.0,6.110165503686981,0.00034174681443147975,top10,0.003354027530372355,123.40109180923389,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_02ef096f55ba8a61,66859.0,6.321393806907035,0.0015405554973900299,top10,0.003354027530372355,121.24692665316526,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_15d741d8bb4143c2,45617.0,7.3116459724547305,0.0007014928645022689,top10,0.003354027530372355,121.0006738529957,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_34e3f342bfd1dbf4,42927.0,5.503115454760786,0.0005590886854427283,top10,0.003354027530372355,119.97833979629408,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_40ffbbae932be2a0,40044.0,6.180197850667531,0.00037458795325142344,top10,0.003354027530372355,119.30867842623057,low_ctr_visible_page,review_title_and_meta
client_23a62021009f63c4,content_5e1c049f62e33b11,120175.0,18.0770809739561,0.0013979613064281256,11-20,0.002390199791471674,119.24225994010845,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_9cc57db6534af661,48368.0,4.211482587720712,0.0009096923585841879,top10,0.003354027530372355,118.22760358905005,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_0df17ae163625118,42878.0,4.709592831096722,0.0006063715658379588,top10,0.003354027530372355,117.81399244730582,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_7f52754cb72a5991,43135.0,2.5023481175317865,0.0006491248406166686,top10,0.003354027530372355,116.67597752261152,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_864e9429e817f55d,47234.0,6.698534956887089,0.000910361180505568,top10,0.003354027530372355,115.42413636960781,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_0d1d0886593f7656,51722.0,2.885496107053772,0.001160047948648544,top10,0.003354027530372355,113.47701192591896,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_b2e02e58ec589f0e,46168.0,8.428448624052605,0.0009097210188875411,top10,0.003354027530372355,112.84874302223089,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_d204ca187154dbd2,38373.0,3.6094531863312054,0.00044301983165246397,top10,0.003354027530372355,111.70409842297836,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_258f2e4709f29317,57831.0,5.029987138756865,0.0014352164064256195,top10,0.003354027530372355,110.96676610896365,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_4b8d0b51e7bcd076,40206.0,6.329402970327637,0.0005969258319653783,top10,0.003354027530372355,110.8520308861509,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_a915a4cdca64a185,53828.0,3.6315851228522615,0.0013004384335290184,top10,0.003354027530372355,110.54059390488311,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_3eaa2bad21643def,38036.0,5.100804422115702,0.0004732358817961931,top10,0.003354027530372355,109.5737911452429,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_31b8aef073e5976c,48160.0,3.229416913469949,0.001079734219269103,top10,0.003354027530372355,109.52996586273261,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_60b99970e55b1ac5,65995.0,2.940939039678269,0.0016970982650200772,top10,0.003354027530372355,109.34904686692356,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_249ec5f6a4f95fc8,46764.0,5.965785521411955,0.0010264305876315114,top10,0.003354027530372355,108.8477434303328,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_ed9550dbeae9288f,55600.0,4.576947687696315,0.0014028776978417265,top10,0.003354027530372355,108.48393068870294,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_ff8941941141101f,44217.0,2.397902385671767,0.0009046294411651627,top10,0.003354027530372355,108.30503531047442,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_ef0e61bad42bd556,51912.0,5.536059419041077,0.0012713823393435044,top10,0.003354027530372355,108.11427715668968,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_73f519753c870071,55339.0,4.201006511428368,0.0014094942084244384,top10,0.003354027530372355,107.60852950327575,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_cb6d4179551785be,75296.0,3.333871263125528,0.0019257331066723333,top10,0.003354027530372355,107.54485692691682,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_9f4511f661b9603e,38481.0,5.988178380161555,0.0005717107143785244,top10,0.003354027530372355,107.0663333962586,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_77b413ea9cd9f030,49881.0,5.779654365871976,0.0012229105270543895,top10,0.003354027530372355,106.30224724250343,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_f28fad229748fb7a,54208.0,2.7444623063468687,0.0014020070838252656,top10,0.003354027530372355,105.81512436642461,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_4f47c103b3da99c3,44054.0,4.339083810249714,0.0009533754029146048,top10,0.003354027530372355,105.75832882302373,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_b03d1bccd56145c0,49407.0,6.395394079531434,0.0012346428643714453,top10,0.003354027530372355,104.71243819310693,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_66305559ad761975,50848.0,2.933582934086395,0.0012979861548143487,top10,0.003354027530372355,104.5455918643735,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_b13e95d379c78818,76121.0,1.1391930623765938,0.001983683871730534,top10,0.003354027530372355,104.31192963947404,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_e7712e5a63defb65,39364.0,5.383576497439015,0.000711309826237171,top10,0.003354027530372355,104.02793970557738,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_e109a13e5d0ca325,31812.0,6.012091841870751,9.43040362127499e-05,top10,0.003354027530372355,103.69832379620536,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_dc23278f8ed1cb10,53898.0,4.375016039752051,0.001447178002894356,top10,0.003354027530372355,102.77537583200919,low_ctr_visible_page,review_title_and_meta
client_20259bd6705d81d4,content_653bbcddf2314227,51183.0,18.368757915666723,0.0003907547427856906,11-20,0.002390199791471674,102.33759592689469,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_ac7b77e81c53d636,79651.0,5.742132051834398,0.002071537080513741,top10,0.003354027530372355,102.15164682168844,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_242f48fe7beea028,55451.0,2.408050507896371,0.0015148509494869345,top10,0.003354027530372355,101.98418058667744,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_732968ec3408c624,50561.0,5.175225339196222,0.0013449101085817132,top10,0.003354027530372355,101.58298596315664,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_f33ad8a343180e8b,36389.0,5.10608916281068,0.0005770974745115282,top10,0.003354027530372355,101.04970780271962,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_12db31b102521b38,40659.0,4.475148919588755,0.0008854128237290637,top10,0.003354027530372355,100.37140535740959,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_757b1fa67827358d,31575.0,9.376275410601195,0.00019002375296912113,top10,0.003354027530372355,99.9034192715071,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_44e5da355326518e,40787.0,4.540165594143745,0.0009071517885600804,top10,0.003354027530372355,99.80072088129722,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_fd2117c2c6790e4b,151166.0,3.3914281435811593,0.0026990196208142043,top10,0.003354027530372355,99.0149256562674,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_75bbf0846484a84f,38687.0,3.0940907767740686,0.0008013027632021092,top10,0.003354027530372355,98.7572630675153,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_6bfe3b8e4aa00dfb,38667.0,4.660598982280397,0.000801717226575633,top10,0.003354027530372355,98.69018251690784,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_7c73d775ef1c9a1b,38712.0,5.056745767347572,0.0008266170696424882,top10,0.003354027530372355,97.84111375577459,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_37879be4c076df75,34801.0,5.330490316590623,0.0005459613229504899,top10,0.003354027530372355,97.72351208448832,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_7d2d6e56d0eecd94,37418.0,4.864299388379432,0.0007483029557966754,top10,0.003354027530372355,97.50100213147277,low_ctr_visible_page,review_title_and_meta
client_a80fca3f171ed1de,content_599eba17030c875c,45115.0,3.7104521758247713,0.001196941150393439,top10,0.003354027530372355,97.31695203274879,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_a92f9a01cd160579,42390.0,4.305197667267833,0.0010615711252653928,top10,0.003354027530372355,97.17722701248411,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_23a42776a7009b65,28950.0,9.419928887237425,0.0,top10,0.003354027530372355,97.09909700427967,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_375caf7085fbd383,30097.0,6.443544684138718,0.00013290361165564673,top10,0.003354027530372355,96.94616658161677,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_e73024da2a848e26,98304.0,4.918790728229085,0.0023701985677083335,top10,0.003354027530372355,96.71432234572396,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_a07d1e3236680189,35083.0,2.838984602572653,0.000598580509078471,top10,0.003354027530372355,96.66934784805332,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_628a7386643cb49d,53730.0,3.731399848400613,0.0015633724176437743,top10,0.003354027530372355,96.21189920690664,low_ctr_visible_page,review_title_and_meta
client_23a62021009f63c4,content_a7cc2daa02c2d84a,43745.0,19.87588872765483,0.00020573779860555492,11-20,0.002390199791471674,95.55928987792838,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_0d6905b49fa1729c,37644.0,4.0499726527200615,0.0008235044097332909,top10,0.003354027530372355,95.25901235333693,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_58fa49fdcd89d41b,38456.0,5.026033105933944,0.000884127314333264,top10,0.003354027530372355,94.98248270799928,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_78178e8abdf1cb10,47966.0,5.030100108797252,0.0013759746487095026,top10,0.003354027530372355,94.87928452184038,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_16d8f69719b786ae,33879.0,3.7069068785686867,0.0005608193866406918,top10,0.003354027530372355,94.63109870148502,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_c5cb5b8379d6ec80,31784.0,5.008788253741775,0.00040901082305562546,top10,0.003354027530372355,93.60441102535493,low_ctr_visible_page,review_title_and_meta
client_e547b89c05043229,content_4c8df2d73347920e,54381.0,4.2330814953245826,0.0016366010187381622,top10,0.003354027530372355,93.39537112917903,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_6315a8859053c7ba,36082.0,4.557952796064967,0.0007760101989911867,top10,0.003354027530372355,93.02002135089532,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_80a30f8020100dfb,41053.0,7.390116585813998,0.001096144008964022,top10,0.003354027530372355,92.69289220437628,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_80eb6221de550658,79766.0,2.2276562267963387,0.002193917207832911,top10,0.003354027530372355,92.53735998768127,low_ctr_visible_page,review_title_and_meta
client_73cda7b4e4f265ea,content_823c3e95dbf5d0f7,34991.0,5.987397060984192,0.0007144694349975708,top10,0.003354027530372355,92.36077731525907,low_ctr_visible_page,review_title_and_meta
client_a80fca3f171ed1de,content_3c336c8d6c5cc15d,28867.0,7.430313713190294,0.0001732081615685731,top10,0.003354027530372355,91.82071271925876,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_46527695ce9af3cd,49924.0,5.02719185045288,0.0015223139171540742,top10,0.003354027530372355,91.44647042630945,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_805fd45594ea2398,30792.0,2.9205529024616967,0.0003897116134060795,top10,0.003354027530372355,91.27721571522555,low_ctr_visible_page,review_title_and_meta
client_62f4a7e64f5e0096,content_375801dc796ce2ee,31940.0,3.791582568984732,0.0005009392611145899,top10,0.003354027530372355,91.12763932009302,low_ctr_visible_page,review_title_and_meta
client_a80fca3f171ed1de,content_294143b95f520aee,36053.0,4.087177194989522,0.0008321082850248245,top10,0.003354027530372355,90.92275455251452,low_ctr_visible_page,review_title_and_meta
